scenario,size,seed,policy,budget,retained_count,retained_ratio,exact_recall_at_1,exact_recall_at_5,recall_at_1,recall_at_5,mrr,exact_mrr,target_fact_retained,superseded_fact_at_1,index_bytes,selection_seconds,index_build_seconds,retrieved_tokens,dedup_representatives,samples,query_p50_ms,query_p95_ms,search_p50_ms,search_p95_ms,retrieval_p50_ms,retrieval_p95_ms
balanced,5000,22,recency,0.25,1250,0.25,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.19212962962962962,0.19212962962962962,0.2222222222222222,0.05555555555555555,11520045,0.002837676000126521,0.021290879999924073,67.33333333333333,,360,34.6849595000549,37.17531830029657,0.09574850014359981,0.10276354987581726,34.781063500076925,37.27072315027726
balanced,5000,22,importance,0.25,1250,0.25,0.19444444444444445,0.3888888888888889,0.3055555555555556,0.3888888888888889,0.3472222222222222,0.287037037037037,0.3888888888888889,0.06944444444444445,11520045,0.0022811599997112353,0.01685880399963935,66.54166666666667,,360,34.6849595000549,37.17531830029657,0.10231599981125328,0.10649950015704235,34.7877654999138,37.277142400330376
balanced,5000,22,importance,0.75,3750,0.75,0.3333333333333333,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.6018518518518517,0.4918981481481482,0.6666666666666666,0.1111111111111111,34560045,0.0027027539999835426,0.053726067999832594,65.31944444444444,,360,34.6849595000549,37.17531830029657,0.4087710001385858,0.5096420501331522,35.113291999778085,37.59120674983478
balanced,5000,22,recency,0.5,2500,0.5,0.375,0.5555555555555556,0.4027777777777778,0.5555555555555556,0.46759259259259267,0.4537037037037038,0.5555555555555556,0.1527777777777778,23040045,0.0028012980001221877,0.039170324000224355,65.93055555555556,,360,34.6849595000549,37.17531830029657,0.19161699992764625,0.23626954985047632,34.89447000015389,37.368348450308986
balanced,5000,22,semantic_dedup,0.25,1250,0.25,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.24768518518518517,0.24768518518518517,0.2777777777777778,0.5277777777777778,11520045,0.07542165099994236,0.021487414999683097,66.01388888888889,202,360,34.6849595000549,37.17531830029657,0.09262200001103338,0.118120549905143,34.7901455002102,37.27421915052673
balanced,5000,22,full,1.0,5000,1.0,0.4166666666666667,0.9583333333333334,0.7361111111111112,0.9722222222222222,0.8465828924162258,0.6685570987654321,1.0,0.25,46080045,0.00020025300000270363,0.07047071900024093,64.0,,360,34.6849595000549,37.17531830029657,0.7692380002026766,0.8973453000407972,35.462584000242714,38.02218525006538
balanced,5000,22,importance,0.5,2500,0.5,0.3055555555555556,0.5555555555555556,0.4722222222222222,0.5555555555555556,0.5138888888888888,0.4259259259259259,0.5555555555555556,0.06944444444444445,23040045,0.00298223500021777,0.03879512599996815,65.88888888888889,,360,34.6849595000549,37.17531830029657,0.1977184999759629,0.21237209982700733,34.885012500353696,37.3698339004477
balanced,5000,22,recency,0.75,3750,0.75,0.5277777777777778,0.7777777777777778,0.5416666666666666,0.7777777777777778,0.6425925925925926,0.6333333333333333,0.7777777777777778,0.2361111111111111,34560045,0.0025361239995618234,0.05654073099958623,64.66666666666667,,360,34.6849595000549,37.17531830029657,0.4039025000110996,0.5028431497521524,35.10253749982439,37.64629610013799
balanced,5000,22,semantic_dedup,0.5,2500,0.5,0.375,0.5555555555555556,0.4027777777777778,0.5555555555555556,0.4668981481481482,0.4530092592592593,0.5555555555555556,0.4444444444444444,23040045,0.07545384099967123,0.03776227100024698,65.22222222222223,202,360,34.6849595000549,37.17531830029657,0.20205150008223427,0.225958550163341,34.887466499867514,37.389783500339036
balanced,10000,22,recency,0.25,2500,0.25,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.19212962962962962,0.19212962962962962,0.2222222222222222,0.05555555555555555,23040045,0.004534336000233452,0.03931669699977647,67.30555555555556,,360,34.6849595000549,37.17531830029657,0.2064490001885133,0.236988100095914,34.89801100022305,37.39327224984663
balanced,10000,22,importance,0.75,7500,0.75,0.3333333333333333,0.6527777777777778,0.5416666666666666,0.6527777777777778,0.5930555555555556,0.48392857142857143,0.6666666666666666,0.09722222222222222,69120045,0.004964568000104919,0.10594815500007826,65.33333333333333,,360,34.6849595000549,37.17531830029657,1.1859794999509177,1.4556755500962026,35.91561100006402,38.41694730031122
balanced,10000,22,recency,0.75,7500,0.75,0.5277777777777778,0.7777777777777778,0.5416666666666666,0.7777777777777778,0.6349537037037037,0.6256944444444444,0.7777777777777778,0.20833333333333334,69120045,0.0050541639998300525,0.1088624929998332,64.69444444444444,,360,34.6849595000549,37.17531830029657,1.1650099997950747,1.375062500005697,35.879434499975105,38.39077234990782
balanced,10000,22,semantic_dedup,0.75,7500,0.75,0.5277777777777778,0.7777777777777778,0.5416666666666666,0.7777777777777778,0.6349537037037037,0.6256944444444444,0.7777777777777778,0.3055555555555556,69120045,0.22257789600007527,0.11018931499984319,64.44444444444444,310,360,34.6849595000549,37.17531830029657,1.1732805000974622,1.3712501498275742,35.88801550017706,38.387583400026415
balanced,10000,22,full,1.0,10000,1.0,0.4166666666666667,0.9305555555555556,0.7361111111111112,0.9444444444444444,0.8342372134038801,0.6579089506172839,1.0,0.2222222222222222,92160045,0.0003631270001278608,0.13874279300034686,64.02777777777777,,360,34.6849595000549,37.17531830029657,1.737686999831567,1.952833450104663,36.464965000277516,38.947857950120124
balanced,10000,22,recency,0.5,5000,0.5,0.375,0.5555555555555556,0.4027777777777778,0.5555555555555556,0.46759259259259267,0.4537037037037038,0.5555555555555556,0.1527777777777778,46080045,0.005317475000083505,0.07405533699966327,65.84722222222223,,360,34.6849595000549,37.17531830029657,0.6405829999494017,0.8098738498119928,35.35197149949454,37.799503100313814
balanced,10000,22,importance,0.25,2500,0.25,0.19444444444444445,0.3888888888888889,0.3055555555555556,0.3888888888888889,0.34375,0.28356481481481477,0.3888888888888889,0.06944444444444445,23040045,0.0053347570001278655,0.03859530399995492,66.44444444444444,,360,34.6849595000549,37.17531830029657,0.19057999998040032,0.21913859991400386,34.8864094999044,37.36394380052843
balanced,10000,22,semantic_dedup,0.5,5000,0.5,0.3611111111111111,0.5555555555555556,0.375,0.5555555555555556,0.4537037037037038,0.4444444444444444,0.5555555555555556,0.4583333333333333,46080045,0.22242785599974013,0.07625096599986136,65.06944444444444,310,360,34.6849595000549,37.17531830029657,0.6999689999247494,0.846235700169018,35.397961999933614,37.93215500002134
balanced,10000,22,importance,0.5,5000,0.5,0.3055555555555556,0.5555555555555556,0.4722222222222222,0.5555555555555556,0.5097222222222223,0.4217592592592593,0.5555555555555556,0.06944444444444445,46080045,0.0047881799996503105,0.07459016199982216,65.76388888888889,,360,34.6849595000549,37.17531830029657,0.7448325002314959,0.8534905000487925,35.42929549985274,37.92438760017376
balanced,10000,22,semantic_dedup,0.25,2500,0.25,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.24768518518518517,0.24768518518518517,0.2777777777777778,0.5555555555555556,23040045,0.22249006300035035,0.03806226000006063,65.93055555555556,310,360,34.6849595000549,37.17531830029657,0.1885359999960201,0.19913250005174632,34.873986500087995,37.36242090024007
old,100,33,recency,0.25,25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230445,2.8693999865936348e-05,0.007156721999763249,65.54166666666667,,360,34.656060500083186,36.84738854981333,0.003927000079784193,0.004348999937064946,34.66021849999379,36.85133954988942
old,100,33,recency,0.75,75,0.75,0.5416666666666666,0.7222222222222222,0.6527777777777778,0.7777777777777778,0.7152777777777778,0.6319444444444444,0.7777777777777778,0.125,691245,2.0106999727431685e-05,0.003993519000232482,62.638888888888886,,360,34.656060500083186,36.84738854981333,0.007944999879327952,0.008586500143792364,34.66393050007355,36.85527149966674
old,100,33,semantic_dedup,0.5,50,0.5,0.2222222222222222,0.2777777777777778,0.4583333333333333,0.5555555555555556,0.5069444444444444,0.25,0.5555555555555556,0.20833333333333334,460845,0.0009397809999427409,0.003318592000141507,63.083333333333336,67,360,34.656060500083186,36.84738854981333,0.0059210001381870825,0.006302000201685587,34.661956500258384,36.85331804952057
old,100,33,full,1.0,100,1.0,0.4166666666666667,1.0,0.75,1.0,0.875,0.6805555555555556,1.0,0.25,921645,1.503000021330081e-06,0.004063038999902346,61.27777777777778,,360,34.656060500083186,36.84738854981333,0.010534500006542658,0.011060549900321348,34.66682049997871,36.85798304970831
old,100,33,importance,0.75,75,0.75,0.3611111111111111,0.8333333333333334,0.5972222222222222,0.8333333333333334,0.7152777777777778,0.5717592592592593,0.8333333333333334,0.2361111111111111,691245,3.571600018403842e-05,0.003304124999885971,61.44444444444444,,360,34.656060500083186,36.84738854981333,0.00795500000094762,0.00858649971178238,34.66393050007355,36.855354050067035
old,100,33,importance,0.25,25,0.25,0.06944444444444445,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.18055555555555555,0.1388888888888889,0.2222222222222222,0.08333333333333333,230445,2.6510000225243857e-05,0.002862993000235292,59.638888888888886,,360,34.656060500083186,36.84738854981333,0.003927999841835117,0.004309949918024358,34.65988250013652,36.851489099694845
old,100,33,recency,0.5,50,0.5,0.375,0.3888888888888889,0.375,0.3888888888888889,0.3819444444444444,0.3819444444444444,0.3888888888888889,0.013888888888888888,460845,2.603800021461211e-05,0.002645137999934377,64.55555555555556,,360,34.656060500083186,36.84738854981333,0.005900999894947745,0.006392000159394229,34.66199150011562,36.85327054981826
old,100,33,semantic_dedup,0.75,75,0.75,0.3611111111111111,0.4444444444444444,0.625,0.7777777777777778,0.7013888888888888,0.4027777777777778,0.7777777777777778,0.3194444444444444,691245,0.0009397809999427409,0.003377060000275378,62.166666666666664,67,360,34.656060500083186,36.84738854981333,0.007939500164866331,0.008516499974575709,34.66389949994664,36.855349049824326
old,100,33,importance,0.5,50,0.5,0.2222222222222222,0.4444444444444444,0.3194444444444444,0.4444444444444444,0.3819444444444444,0.3217592592592593,0.4444444444444444,0.125,460845,2.8202000066812616e-05,0.0027693980000549345,61.986111111111114,,360,34.656060500083186,36.84738854981333,0.005920999683439732,0.006482499679805187,34.662051999930554,36.85348754986535
old,100,33,semantic_dedup,0.25,25,0.25,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,230445,0.0009396010000273236,0.0021772149998469104,66.52777777777777,67,360,34.656060500083186,36.84738854981333,0.003967000338889193,0.00435945028129936,34.66018300014184,36.85129260006761
old,500,33,importance,0.25,125,0.25,0.06944444444444445,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.18055555555555555,0.1388888888888889,0.2222222222222222,0.08333333333333333,1152045,0.00010045699991678703,0.0038061199998082884,66.30555555555556,,360,34.656060500083186,36.84738854981333,0.012804000107280444,0.023535000309493626,34.669575499947314,36.86018199989576
old,500,33,semantic_dedup,0.75,375,0.75,0.125,0.16666666666666666,0.1527777777777778,0.2222222222222222,0.1875,0.14583333333333334,0.2222222222222222,0.4444444444444444,3456045,0.0035137650002070586,0.006619259999752103,65.84722222222223,96,360,34.656060500083186,36.84738854981333,0.03345749996697123,0.037808499951097474,34.690068500140114,36.88010214966653
old,500,33,recency,0.25,125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152045,0.0002324130000488367,0.004116378000162513,67.54166666666667,,360,34.656060500083186,36.84738854981333,0.012674000117840478,0.013746000149694737,34.66885950047072,36.859862049755066
old,500,33,semantic_dedup,0.25,125,0.25,0.125,0.16666666666666666,0.1527777777777778,0.2222222222222222,0.1875,0.14583333333333334,0.2222222222222222,0.5138888888888888,1152045,0.0035124430005453178,0.00410483599989675,65.13888888888889,96,360,34.656060500083186,36.84738854981333,0.012824000123146106,0.01389699991705129,34.66885900002126,36.860272549552064
old,500,33,full,1.0,500,1.0,0.4027777777777778,1.0,0.7361111111111112,1.0,0.8634259259259258,0.6701388888888888,1.0,0.25,4608045,1.0519999705138616e-05,0.00878675799958728,63.486111111111114,,360,34.656060500083186,36.84738854981333,0.04568500003188092,0.050905550097013474,34.70329349988788,36.89622604986198
old,500,33,recency,0.75,375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456045,0.00035863799985236255,0.0076341009998941445,68.13888888888889,,360,34.656060500083186,36.84738854981333,0.03094749990850687,0.03552749990376469,34.68730350004989,36.87810864973926
old,500,33,semantic_dedup,0.5,250,0.5,0.125,0.16666666666666666,0.1527777777777778,0.2222222222222222,0.1875,0.14583333333333334,0.2222222222222222,0.5,2304045,0.003516750000017055,0.005250118999811093,65.88888888888889,96,360,34.656060500083186,36.84738854981333,0.021620999859806034,0.02445700010866858,34.678237499974784,36.869210199620284
old,500,33,importance,0.5,250,0.5,0.2222222222222222,0.5,0.3472222222222222,0.5,0.4212962962962963,0.34375,0.5,0.1527777777777778,2304045,0.0002120960002685024,0.0049272279998149315,65.48611111111111,,360,34.656060500083186,36.84738854981333,0.02369949993408227,0.024448500221296854,34.67974950012831,36.87109159970987
old,500,33,recency,0.5,250,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304045,0.00019473299971650704,0.004972812999767484,68.06944444444444,,360,34.656060500083186,36.84738854981333,0.022096500060797553,0.024385999950027326,34.67801650003821,36.869519050037525
old,500,33,importance,0.75,375,0.75,0.3472222222222222,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.7060185185185185,0.5636574074074074,0.8333333333333334,0.2361111111111111,3456045,0.00018739899996944587,0.006339027999729296,64.27777777777777,,360,34.656060500083186,36.84738854981333,0.034188999961770605,0.036222499898030946,34.689873500155954,36.88158049994854
old,1000,33,recency,0.5,500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608045,0.00028163499973743455,0.008443117000297207,68.01388888888889,,360,34.656060500083186,36.84738854981333,0.039237999999386375,0.04237499986174953,34.69627599997693,36.894129300139866
old,1000,33,semantic_dedup,0.75,750,0.75,0.0,0.0,0.041666666666666664,0.05555555555555555,0.04861111111111111,0.0,0.05555555555555555,0.5694444444444444,6912045,0.00861669100004292,0.01203032900002654,66.11111111111111,118,360,34.656060500083186,36.84738854981333,0.05762699993283604,0.0626160500360129,34.71390300001076,36.90479459985454
old,1000,33,semantic_dedup,0.5,500,0.5,0.0,0.0,0.041666666666666664,0.05555555555555555,0.04861111111111111,0.0,0.05555555555555555,0.625,4608045,0.008612302000074123,0.008276938000108203,66.06944444444444,118,360,34.656060500083186,36.84738854981333,0.04370099986772402,0.04608049978287454,34.70001250025234,36.89088204996551
old,1000,33,recency,0.25,250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304045,0.00047148800013019354,0.005611213000065618,68.29166666666667,,360,34.656060500083186,36.84738854981333,0.02157500011890079,0.02452854985222075,34.67782550023912,36.868507099734416
old,1000,33,importance,0.75,750,0.75,0.3611111111111111,0.8333333333333334,0.5972222222222222,0.8333333333333334,0.7106481481481483,0.5694444444444444,0.8333333333333334,0.2361111111111111,6912045,0.000485945000036736,0.011219198000162578,64.15277777777777,,360,34.656060500083186,36.84738854981333,0.05627950008602056,0.06220710013167264,34.71253600014279,36.90339809973011
old,1000,33,importance,0.5,500,0.5,0.2222222222222222,0.4444444444444444,0.3194444444444444,0.4444444444444444,0.37962962962962965,0.32060185185185186,0.4444444444444444,0.125,4608045,0.000432606000231317,0.0078279110002768,65.93055555555556,,360,34.656060500083186,36.84738854981333,0.042844999825319974,0.04573700018681848,34.69953700005135,36.89077999968049
old,1000,33,full,1.0,1000,1.0,0.4027777777777778,1.0,0.7361111111111112,1.0,0.8587962962962963,0.6678240740740741,1.0,0.25,9216045,2.8342999939923175e-05,0.013793484000416356,63.69444444444444,,360,34.656060500083186,36.84738854981333,0.07331599999815808,0.07744509973690585,34.7301785000127,36.92112794983586
old,1000,33,semantic_dedup,0.25,250,0.25,0.0,0.0,0.041666666666666664,0.05555555555555555,0.04861111111111111,0.0,0.05555555555555555,0.6388888888888888,2304045,0.00861247300008472,0.005468516999826534,65.98611111111111,118,360,34.656060500083186,36.84738854981333,0.021870999717066297,0.02426649987228302,34.678221500371365,36.86872869996023
old,1000,33,importance,0.25,250,0.25,0.06944444444444445,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.18055555555555555,0.1388888888888889,0.2222222222222222,0.08333333333333333,2304045,0.0004177989999334386,0.005024900000080379,66.63888888888889,,360,34.656060500083186,36.84738854981333,0.024791000214463565,0.025619999655646097,34.68075150021832,36.87172159961847
old,1000,33,recency,0.75,750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6912045,0.00035227599983045366,0.010549680999702105,68.01388888888889,,360,34.656060500083186,36.84738854981333,0.05644049974762311,0.05792100002963707,34.71198450006341,36.903597049536074
old,5000,33,recency,0.5,2500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23040045,0.002293822999945405,0.037556638000296516,68.13888888888889,,360,34.656060500083186,36.84738854981333,0.25888749996738625,0.27862415017807507,34.92102400014119,37.10063120004179
old,5000,33,full,1.0,5000,1.0,0.4027777777777778,0.9166666666666666,0.7083333333333334,0.9583333333333334,0.8245370370370371,0.650237493987494,1.0,0.2361111111111111,46080045,0.00020802699964406202,0.0763222090004092,64.41666666666667,,360,34.656060500083186,36.84738854981333,0.6311409999852913,0.806391699870801,35.310023999954865,37.482179049493425
old,5000,33,recency,0.75,3750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34560045,0.00275186599992594,0.05450213399990389,68.01388888888889,,360,34.656060500083186,36.84738854981333,0.4851740000049176,0.581342249847694,35.15526549995229,37.4062975997731
old,5000,33,recency,0.25,1250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11520045,0.002910069999870757,0.022827452000001358,68.15277777777777,,360,34.656060500083186,36.84738854981333,0.09330350007985544,0.10210910022578902,34.74939400007315,36.940020499491766
old,5000,33,semantic_dedup,0.75,3750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,34560045,0.07674595700018472,0.05175738099978844,66.76388888888889,207,360,34.656060500083186,36.84738854981333,0.5025914999805536,0.5899093996958983,35.17181649976919,37.38513819973832
old,5000,33,importance,0.75,3750,0.75,0.3611111111111111,0.8194444444444444,0.5833333333333334,0.8194444444444444,0.6844907407407407,0.5547619047619048,0.8333333333333334,0.2361111111111111,34560045,0.00348254700020334,0.06009386999994604,64.84722222222223,,360,34.656060500083186,36.84738854981333,0.41745749990695913,0.5445836500257428,35.083085999986,37.29742205023285
old,5000,33,semantic_dedup,0.25,1250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694444444444444,11520045,0.0768011100003605,0.021710622000227886,66.47222222222223,207,360,34.656060500083186,36.84738854981333,0.0908900001377333,0.09254604995021509,34.74790650034265,36.93833209954391
old,5000,33,importance,0.25,1250,0.25,0.06944444444444445,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.17824074074074073,0.13773148148148148,0.2222222222222222,0.08333333333333333,11520045,0.0022899450000295474,0.016825801999857504,66.76388888888889,,360,34.656060500083186,36.84738854981333,0.09059350009010814,0.1054489503530931,34.747966500162875,36.93788364996635
old,5000,33,importance,0.5,2500,0.5,0.2222222222222222,0.4444444444444444,0.3194444444444444,0.4444444444444444,0.37499999999999994,0.31712962962962965,0.4444444444444444,0.125,23040045,0.0022531270001309167,0.03408940999997867,66.19444444444444,,360,34.656060500083186,36.84738854981333,0.1786529996934405,0.1836329997786379,34.83502350013623,37.026618999539096
old,5000,33,semantic_dedup,0.5,2500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,23040045,0.07676765800033536,0.03806679899980736,66.76388888888889,207,360,34.656060500083186,36.84738854981333,0.17677450000519457,0.20703300021978066,34.83927699994638,37.13730224999381
old,10000,33,full,1.0,10000,1.0,0.4027777777777778,0.9027777777777778,0.7083333333333334,0.9583333333333334,0.8226851851851852,0.6490800865800865,1.0,0.2361111111111111,92160045,0.00024606799979665084,0.13907943999993222,64.38888888888889,,360,34.656060500083186,36.84738854981333,1.7269315001158247,1.9258849998550431,36.40962750023391,38.671093999914774
old,10000,33,importance,0.75,7500,0.75,0.3611111111111111,0.8055555555555556,0.5833333333333334,0.8194444444444444,0.6826388888888889,0.5536044973544973,0.8333333333333334,0.2361111111111111,69120045,0.00551776800011794,0.10901404500009448,64.81944444444444,,360,34.656060500083186,36.84738854981333,1.1629409998477058,1.361033599800976,35.83384999978989,38.09282840004471
old,10000,33,recency,0.25,2500,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23040045,0.005940435999946203,0.03897565199986275,68.16666666666667,,360,34.656060500083186,36.84738854981333,0.17690449999463453,0.19694864979555862,34.83598599996185,37.02473609994286
old,10000,33,semantic_dedup,0.25,2500,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,23040045,0.21138976600013848,0.04018133799991119,66.59722222222223,308,360,34.656060500083186,36.84738854981333,0.18358199986323598,0.21104450022448873,34.84299899992038,37.03214334996119
old,10000,33,importance,0.25,2500,0.25,0.06944444444444445,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.17824074074074073,0.13773148148148148,0.2222222222222222,0.08333333333333333,23040045,0.004650993999803177,0.038166134000221064,66.88888888888889,,360,34.656060500083186,36.84738854981333,0.17779149993657484,0.18649599971922726,34.8335205001149,37.02483269969434
old,10000,33,recency,0.5,5000,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46080045,0.004836759000227175,0.07523075500012055,68.125,,360,34.656060500083186,36.84738854981333,0.6630504997247044,0.8190650999949867,35.339032999900155,37.56872149990613
old,10000,33,importance,0.5,5000,0.5,0.2222222222222222,0.4444444444444444,0.3194444444444444,0.4444444444444444,0.37499999999999994,0.31712962962962965,0.4444444444444444,0.125,46080045,0.00567345799981922,0.07794044299998859,66.08333333333333,,360,34.656060500083186,36.84738854981333,0.6863339999654272,0.8059468996862051,35.33524550016409,37.60137864971966
old,10000,33,semantic_dedup,0.75,7500,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,69120045,0.21149558300021454,0.10814252199998009,66.80555555555556,308,360,34.656060500083186,36.84738854981333,1.1665834999803337,1.3429412998448242,35.83972050023476,38.096519999908196
old,10000,33,recency,0.75,7500,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69120045,0.0049691459998939536,0.10455803500008187,68.02777777777777,,360,34.656060500083186,36.84738854981333,1.1516254999150988,1.321167150126712,35.827903999688715,38.084677350002494
old,10000,33,semantic_dedup,0.5,5000,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138888888888888,46080045,0.21151990799990017,0.07481821700002911,66.72222222222223,308,360,34.656060500083186,36.84738854981333,0.6543440001678391,0.7844135999903301,35.323483500178554,37.555547549800394
balanced,100,33,recency,0.25,25,0.25,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.19444444444444445,0.19444444444444445,0.2222222222222222,0.05555555555555555,230445,6.236599983822089e-05,0.0029339150000851077,61.388888888888886,,360,34.656060500083186,36.84738854981333,0.003997000021627173,0.004468500037546619,34.66028750017358,36.85121505002371
balanced,100,33,recency,0.75,75,0.75,0.4861111111111111,0.7777777777777778,0.5416666666666666,0.7777777777777778,0.6597222222222222,0.6319444444444444,0.7777777777777778,0.2361111111111111,691245,2.9014000119786942e-05,0.003995673000190436,62.041666666666664,,360,34.656060500083186,36.84738854981333,0.008024999715416925,0.008517999981449975,34.664225500137036,36.85522309983753
balanced,100,33,semantic_dedup,0.5,50,0.5,0.25,0.3333333333333333,0.5138888888888888,0.6666666666666666,0.5902777777777778,0.2916666666666667,0.6666666666666666,0.20833333333333334,460845,0.0009303730003011879,0.0029335049998735485,61.833333333333336,67,360,34.656060500083186,36.84738854981333,0.005951500043011038,0.00642200029687956,34.66210150031657,36.853317599957336
balanced,100,33,full,1.0,100,1.0,0.4166666666666667,1.0,0.75,1.0,0.875,0.6805555555555556,1.0,0.25,921645,1.4229999578674324e-06,0.004021480999654159,61.27777777777778,,360,34.656060500083186,36.84738854981333,0.01054449990078865,0.011060999895562418,34.66673050024838,36.858032549639574
balanced,100,33,importance,0.75,75,0.75,0.3611111111111111,0.8333333333333334,0.5972222222222222,0.8333333333333334,0.7152777777777778,0.5717592592592593,0.8333333333333334,0.2361111111111111,691245,3.461400001469883e-05,0.003146631999698002,61.44444444444444,,360,34.656060500083186,36.84738854981333,0.008120499614960863,0.010440000096423319,34.66440650004188,36.85769979988436
balanced,100,33,importance,0.25,25,0.25,0.06944444444444445,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.18055555555555555,0.1388888888888889,0.2222222222222222,0.08333333333333333,230445,3.0145999971864512e-05,0.0020703469999716617,59.638888888888886,,360,34.656060500083186,36.84738854981333,0.0039569999898958486,0.004328050135882222,34.659872499787525,36.85137709949231
balanced,100,33,recency,0.5,50,0.5,0.375,0.5555555555555556,0.4305555555555556,0.5555555555555556,0.4930555555555556,0.4652777777777778,0.5555555555555556,0.125,460845,2.9836000067007262e-05,0.002404829999704816,62.0,,360,34.656060500083186,36.84738854981333,0.005951000048298738,0.0064624998913132,34.66220700011036,36.85304504963369
balanced,100,33,semantic_dedup,0.75,75,0.75,0.5694444444444444,0.7222222222222222,0.7083333333333334,0.8888888888888888,0.7986111111111112,0.6458333333333334,0.8888888888888888,0.2361111111111111,691245,0.0009303130000262172,0.0041634560002421495,61.263888888888886,67,360,34.656060500083186,36.84738854981333,0.008014499826458632,0.008535999768355396,34.66397000011057,36.855245549850224
balanced,100,33,importance,0.5,50,0.5,0.2222222222222222,0.4444444444444444,0.3194444444444444,0.4444444444444444,0.3819444444444444,0.3217592592592593,0.4444444444444444,0.125,460845,3.1658999887440586e-05,0.002921982999851025,61.986111111111114,,360,34.656060500083186,36.84738854981333,0.005931000032433076,0.006573450059477182,34.6618959999887,36.853232549992754
balanced,100,33,semantic_dedup,0.25,25,0.25,0.1527777777777778,0.16666666666666666,0.25,0.3333333333333333,0.2916666666666667,0.1597222222222222,0.3333333333333333,0.08333333333333333,230445,0.000930192000396346,0.0025190619999193586,60.861111111111114,67,360,34.656060500083186,36.84738854981333,0.004037500048070797,0.004438999894773588,34.660288500163006,36.85129609998512
balanced,500,33,importance,0.25,125,0.25,0.06944444444444445,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.18055555555555555,0.1388888888888889,0.2222222222222222,0.08333333333333333,1152045,0.00010648900024534669,0.0038100370002212003,66.30555555555556,,360,34.656060500083186,36.84738854981333,0.013084500324112014,0.01366505009627872,34.669260500095334,36.86046304978845
balanced,500,33,semantic_dedup,0.75,375,0.75,0.5555555555555556,0.8333333333333334,0.6111111111111112,0.8333333333333334,0.7175925925925927,0.6898148148148149,0.8333333333333334,0.2638888888888889,3456045,0.004016872000192961,0.006569267000031687,63.986111111111114,97,360,34.656060500083186,36.84738854981333,0.03337199996167328,0.035633049787975324,34.68982300000789,36.880394049717324
balanced,500,33,recency,0.25,125,0.25,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.041666666666666664,1152045,0.0001964059997590084,0.003947222000078909,65.875,,360,34.656060500083186,36.84738854981333,0.012818499953937135,0.013688999888472608,34.66942499971992,36.859727649743945
balanced,500,33,semantic_dedup,0.25,125,0.25,0.16666666666666666,0.2222222222222222,0.2361111111111111,0.3333333333333333,0.2847222222222222,0.19444444444444445,0.3333333333333333,0.4861111111111111,1152045,0.004015940000044793,0.0037423009998747148,64.91666666666667,97,360,34.656060500083186,36.84738854981333,0.013293999927554978,0.014820449746366648,34.669405000158804,36.860527649832875
